image_index,width,height,aspect_ratio,total_pixels,mean_red,mean_green,mean_blue,std_red,std_green,std_blue,brightness,num_positive_attributes,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Male,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young,Has_Facial_Hair,Uses_Makeup,Wears_Accessories
1764,178,218,0.8165137614678899,38804,76.01497268322854,62.59207813627461,69.80520049479435,90.25895528931372,71.80182312491743,53.17443441133113,69.47075043809916,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1765,178,218,0.8165137614678899,38804,128.02827028141428,109.37967735285022,101.20417998144521,74.99803866237644,75.45081211831642,78.10321957511967,112.87070920523657,12,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1766,178,218,0.8165137614678899,38804,120.55772600762808,77.46232347180703,43.14099061952376,79.39527973776688,59.58280114835279,33.42762686027158,80.38701336631962,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1767,178,218,0.8165137614678899,38804,124.58151221523555,106.56349860839089,100.18802185341717,88.15364441489677,83.7949507257012,85.47827511575801,110.4443442256812,10,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1768,178,218,0.8165137614678899,38804,81.75188124935573,58.454798474384084,39.116379754664464,68.48966506725944,46.09434659114134,32.90763580546969,59.77435315946809,9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1769,178,218,0.8165137614678899,38804,153.51520461808062,115.15034532522421,98.72574992268838,43.847777782507535,33.99693729322342,32.654056867739826,122.46376662199775,13,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1
1770,178,218,0.8165137614678899,38804,155.13171322544068,123.80602515204617,111.98670240181424,60.24676043075172,63.17359354290851,69.05496480762253,130.3081469264337,13,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
1771,178,218,0.8165137614678899,38804,161.0442737862076,137.98487269353674,132.8727193072879,66.15548027796369,77.91472428490339,89.67267044637109,143.9672885956774,14,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1
1772,178,218,0.8165137614678899,38804,70.18150190701989,57.89596433357386,58.397098237295126,50.341318442132994,40.14670133754604,37.722750829477,62.158188159296294,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1773,178,218,0.8165137614678899,38804,136.24412431708072,70.90753530563859,55.62498711473044,59.2395897797849,52.32424753035134,42.524500966714896,87.59221557914992,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1774,178,218,0.8165137614678899,38804,164.11650860736006,148.83527471394703,147.04293371817337,60.91831908768221,68.37927283171271,74.13026450559276,153.33157234649346,9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1775,178,218,0.8165137614678899,38804,106.31035460261829,88.63050201010205,79.102283269766,62.1057214931884,63.04190657642553,66.75927477836825,91.34771329416212,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1776,178,218,0.8165137614678899,38804,122.94456757035357,105.49273270796824,89.14282032780126,42.768401483672584,41.23858432082116,43.92352814086535,105.86004020204102,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1
1777,178,218,0.8165137614678899,38804,163.17145139676322,141.11820946294196,124.2650499948459,71.85672076491619,73.05529689080433,75.24867630915406,142.85157028485037,8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
1778,178,218,0.8165137614678899,38804,128.75051541078238,97.95933408926915,75.20198948562003,72.46430252326859,61.39931627717887,50.9865497458332,100.63727966189053,11,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1
1779,178,218,0.8165137614678899,38804,114.54790743222348,100.45242758478507,96.8144263477992,72.50250999641258,63.40128870517051,67.06162453684163,103.93825378826925,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1780,178,218,0.8165137614678899,38804,151.71067415730337,128.44557262137923,120.30507164209875,56.38657096769951,59.45426441381947,69.0180897725479,133.48710614026047,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1781,178,218,0.8165137614678899,38804,133.81437480672096,129.1871456550871,118.72693536748788,67.87717733913831,69.67429877811442,68.96832010125193,127.24281860976532,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1782,178,218,0.8165137614678899,38804,208.51595196371508,123.87202350273168,130.92817750747346,49.006481946780106,52.392592273128685,49.26586361537906,154.4387176579734,13,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1
1783,178,218,0.8165137614678899,38804,118.66980208225957,98.94003195546851,81.44923203793424,56.10436367237539,52.079116190862216,52.911443840316345,99.68635535855411,7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1784,178,218,0.8165137614678899,38804,83.93041954437687,79.76814245954026,69.3355066487991,77.96212101714958,71.10155965102655,65.11935412292533,77.67802288423873,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1785,178,218,0.8165137614678899,38804,112.862617255953,98.86761674054222,84.67451809091847,66.46382878966969,58.22285158807148,53.35272945136483,98.80158402913789,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1786,178,218,0.8165137614678899,38804,157.9659313472838,120.24832491495722,94.80280383465622,81.52502266617638,84.30454093116369,78.87333428951604,124.33902003229908,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1787,178,218,0.8165137614678899,38804,71.97002886300382,48.24662405937532,42.802391506030304,77.0682543386759,55.12192252493427,51.54419870973356,54.339681476136484,7,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1788,178,218,0.8165137614678899,38804,148.96984846923,136.62527059066076,129.51904442840944,63.27881233049063,62.598307811829194,61.05039120358608,138.3713878294334,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
1789,178,218,0.8165137614678899,38804,182.55584475827234,166.71033914029482,159.070198948562,84.79906365882152,86.38256172221463,89.38956799282178,169.44546094904305,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1790,178,218,0.8165137614678899,38804,135.47951242139985,120.99675291207092,112.61215338624883,66.97171272976004,67.45603041499095,66.78127321666993,123.02947290657322,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1791,178,218,0.8165137614678899,38804,146.4591536954953,143.9688176476652,143.33292959488713,98.57961883591992,94.97728913661884,96.5201596534526,144.5869669793492,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1792,178,218,0.8165137614678899,38804,128.02159571178228,91.34011957530151,73.33419235130398,68.46968354502629,50.80819734834124,41.06497895390422,97.56530254612926,14,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1
1793,178,218,0.8165137614678899,38804,119.78865580867952,102.95719513452221,95.64766518915576,52.14027306812036,64.32285996373287,62.88897941241005,106.13117204411917,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1794,178,218,0.8165137614678899,38804,108.08581589526852,97.66245747861045,94.24688176476651,82.72351220808227,76.88069990602837,77.59990399682728,99.99838504621516,12,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1
1795,178,218,0.8165137614678899,38804,86.009045459231,82.67369343366663,84.87431708071333,61.917296190112914,59.50389258975489,70.39389962293149,84.51901865787032,10,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1
1796,178,218,0.8165137614678899,38804,125.28973817132254,87.57161632821358,67.24680445314915,69.91848071735842,50.15742662950126,48.954860083394884,93.36938631756175,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
1797,178,218,0.8165137614678899,38804,134.22033810947326,105.34810844242861,78.80458200185548,59.221795937297124,49.15238453265358,46.429046442995315,106.12434285125245,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1
1798,178,218,0.8165137614678899,38804,154.77837336357078,150.05818987733224,152.72299247500257,58.29870581190924,62.30605959737561,67.87261086924887,152.51985190530186,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1799,178,218,0.8165137614678899,38804,140.03561488506338,103.87998659931966,81.62488403257396,71.65747700287247,53.23849054023224,48.72849193748827,108.513495172319,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
1800,178,218,0.8165137614678899,38804,216.53301206061232,194.16951860632923,179.76301412225544,42.437419350941596,58.89062255460342,74.75992994923512,196.82184826306568,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1801,178,218,0.8165137614678899,38804,92.43126997216781,59.566719925780845,37.25631378208432,64.08908990319271,51.694904136200584,41.859139696171276,63.08476789334433,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
1802,178,218,0.8165137614678899,38804,122.06213276981754,92.788114627358,76.55326770436038,75.06131727009543,69.65812813992939,67.35896758994603,97.1345050338453,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1803,178,218,0.8165137614678899,38804,55.57079167096175,40.73054324296464,26.66096278734151,72.06883466226111,52.87745521073858,38.16629408504205,40.98743256708931,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1804,178,218,0.8165137614678899,38804,170.4276878672302,164.4029739202144,160.6891299865993,39.10153791471683,37.35458756654963,53.61850955525359,165.1732639246813,11,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1805,178,218,0.8165137614678899,38804,182.2495876713741,164.01188021853417,153.76878672301825,69.53592870208068,75.57516315652879,85.8852315687052,166.67675153764216,14,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
1806,178,218,0.8165137614678899,38804,166.55502010102052,143.13758890835996,124.32481187506443,40.599829283175765,53.834326293508944,65.86712611795838,144.6724736281483,11,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1807,178,218,0.8165137614678899,38804,132.25809194928357,121.05393773837748,117.96711679208329,51.37036445381039,53.96756092229572,57.16843650102405,123.75971549324811,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1808,178,218,0.8165137614678899,38804,148.15552520358725,126.59032573961447,117.23775899391815,72.61776802618448,68.98939188280028,66.21962565324236,130.6612033123733,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1809,178,218,0.8165137614678899,38804,131.97379136171529,117.36648283682095,114.47049273270797,63.94991636876611,62.58132390769988,67.69867568856148,121.27025564374806,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1810,178,218,0.8165137614678899,38804,128.9872693536749,123.69268632099784,114.96902381197815,64.01983535121421,65.04770324669254,67.59995801356902,122.54965982888363,12,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
1811,178,218,0.8165137614678899,38804,127.144701577157,94.25868467168333,74.65817956911658,62.31359802673348,48.650233876553116,43.841753769851,98.68718860598563,11,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
1812,178,218,0.8165137614678899,38804,69.85730852489434,69.76386455004639,59.49301618389857,72.56130261925335,59.748882915588105,62.08783840703909,66.37139641961309,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1813,178,218,0.8165137614678899,38804,143.43289351613237,83.01296258117719,66.13952169879394,68.13458122732301,57.618693904179445,57.40010541432102,97.52845926536783,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1814,178,218,0.8165137614678899,38804,150.39292340995775,108.93781568910421,102.78105349963921,80.52775074312994,69.43832022129111,79.22595977038934,120.7039308662337,11,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1815,178,218,0.8165137614678899,38804,111.79888671271003,112.0988815586022,97.55094835583961,77.39775378056478,62.18043622055898,65.91069000300335,107.14957220905062,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1816,178,218,0.8165137614678899,38804,151.1998505308731,144.41848778476447,48.49451087516751,40.0972933976736,28.503779508424856,45.82720495422467,114.7042830636017,10,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
1817,178,218,0.8165137614678899,38804,137.19065044840738,109.53200700958664,92.33527471394702,65.44607263273117,54.23446372124244,49.12926861280053,113.01931072398035,13,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1
1818,178,218,0.8165137614678899,38804,151.4391299865993,143.9009895887022,137.87462632718277,78.10874149553557,73.07139353953009,76.72943081012104,144.4049153008281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,178,218,0.8165137614678899,38804,150.38898051747242,137.63730543242966,130.10380373157406,80.32417002162329,77.06837426493716,77.57564714363569,139.37669656049206,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
1820,178,218,0.8165137614678899,38804,77.04535614885063,60.23247603339862,49.32434800536027,68.9546270979411,68.97828954277685,64.58871445336874,62.200726729203176,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1821,178,218,0.8165137614678899,38804,110.7223739820637,89.13503762498712,86.06107617771364,92.28117204121544,77.75129450767983,74.24437330577122,95.30616259492149,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1822,178,218,0.8165137614678899,38804,57.3315895268529,36.16116895165447,30.31646222038965,66.8638170835692,45.919707370941424,42.706114085561346,41.269740232965674,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,178,218,0.8165137614678899,38804,147.53231625605608,122.92158024945881,111.33475930316462,68.1811923789275,68.00791040731029,70.68859944759835,127.26288526955983,14,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1
1824,178,218,0.8165137614678899,38804,179.16127203381095,159.689490774147,156.13140397897124,80.24461827420772,84.18955204781281,86.60247208121754,164.99405559564306,12,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1
1825,178,218,0.8165137614678899,38804,65.35295330378311,51.39988145552005,43.46871456550871,78.59754718862689,61.399804034349465,55.06291371741887,53.40718310827063,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1826,178,218,0.8165137614678899,38804,128.38539841253478,89.394701577157,61.71533862488403,69.69173759499695,59.82685622069001,58.255170774162835,93.16514620485862,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1827,178,218,0.8165137614678899,38804,153.90552520358725,128.5433460467993,115.15284506751881,80.345347082705,79.37882194751062,81.43426802115329,132.53390543930178,14,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1
1828,178,218,0.8165137614678899,38804,109.7274765488094,84.93142459540253,72.94711885372642,70.86576159172532,51.07131697545775,44.129360532195726,89.20200666597945,14,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1
1829,178,218,0.8165137614678899,38804,42.957916709617564,31.068343469745386,30.253685187094113,61.11601179048915,46.65239493120573,43.4861136013833,34.759981788819026,6,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1830,178,218,0.8165137614678899,38804,165.75216472528606,154.24278424904648,146.35065972580148,77.26732458627535,78.8710936314262,82.91840880428761,155.448536233378,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
1831,178,218,0.8165137614678899,38804,98.6976084939697,81.38130089681476,63.28512524482012,60.045345400190065,40.85547055258393,36.23432247897058,81.12134487853486,9,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1832,178,218,0.8165137614678899,38804,109.65653025461293,98.9227399237192,99.93912998659933,73.27203709000084,67.53178026374277,70.68339304964589,102.83946672164382,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1833,178,218,0.8165137614678899,38804,146.6304504690238,130.9009895887022,124.000644263478,74.16506819917788,73.49027467745519,76.04599988251496,133.844028107068,14,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1
1834,178,218,0.8165137614678899,38804,115.61176682816205,92.95039171219462,85.19923203793424,84.19147565773585,74.22378096303476,68.89416040590899,97.92046352609697,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1835,178,218,0.8165137614678899,38804,100.64702092567777,76.53669724770643,54.71881764766519,96.72766868176817,76.32378455793744,57.33531945770983,77.30084527368312,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1
1836,178,218,0.8165137614678899,38804,108.43884651066901,86.72327595093289,71.03154313988249,70.32374878664474,68.62634300741,61.45462300235794,88.73122186716147,12,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1837,178,218,0.8165137614678899,38804,152.56880733944953,97.64709823729513,78.91529223791362,56.85615617241172,58.0351180262319,59.74284319307323,109.71039927155276,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
1838,178,218,0.8165137614678899,38804,108.89220183486239,96.48897020925678,87.75621069992785,60.67518263560493,55.12404419496684,56.58742966411051,97.71246091468235,11,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1
1839,178,218,0.8165137614678899,38804,88.35591691578188,74.85576229254715,62.866689001133906,50.78875531060308,43.68579999570336,44.484075701148825,75.35945606982098,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1840,178,218,0.8165137614678899,38804,171.77084836614782,163.4713173899598,167.00108236264302,72.52243349514352,75.52620256845483,79.57684220902928,167.41441603958356,10,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
1841,178,218,0.8165137614678899,38804,187.7376816823008,165.5488351716318,158.30599938150706,58.92632251333853,59.25645711617929,59.24045289090308,170.53083874514655,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1842,178,218,0.8165137614678899,38804,130.2891712194619,116.41629728893929,117.03687764148026,49.77905161031506,56.71635933561708,48.1515294928216,121.24744871662715,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1843,178,218,0.8165137614678899,38804,142.5062880115452,103.83213070817442,85.05535511802907,70.59342310057158,62.496582836061926,63.55478281732206,110.46459127924955,11,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0
1844,178,218,0.8165137614678899,38804,93.08450159777342,59.15931347283785,54.09517060096897,65.54326308730643,58.698319483063855,47.68561127101926,68.77966189052675,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
1845,178,218,0.8165137614678899,38804,150.41719925780848,161.79079476342645,172.54012472940934,41.593325366086766,61.41433913369893,77.08005665307185,161.58270625021476,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,178,218,0.8165137614678899,38804,106.73159983506855,85.32937326048861,62.03997010617462,73.05187454053629,51.10927313351265,43.3360338383832,84.70031440057726,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1
